k,age_ka,X_old,X_new,Vhat_old,Vhat_new,regime_switch,m2_ios_contribution,m2_loo_valid,m2_nit,m2_seconds,m2_parameter_shift_relative,m2_start_kind,m2_warm_start_excess_nll,m3_ios_contribution,m3_loo_valid,m3_nit,m3_seconds,m3_parameter_shift_relative,m3_start_kind,m3_warm_start_excess_nll,m4_ios_contribution,m4_loo_valid,m4_nit,m4_seconds,m4_parameter_shift_relative,m4_start_kind,m4_warm_start_excess_nll
1544,49.12,0.5842981273782808,0.3259560850918941,-12.917102114319334,0.3073228317317156,False,0.0003330833777401,True,2,0.0475655839999973,0.0002321265435213,full fit warm start,0.0,0.0003587931910011,True,2,0.0599643329999821,0.0003984228364679,full fit warm start,0.0,0.0014037803955941,True,60,1.7067377919997853,0.030345759171276,full fit warm start,0.0
1545,49.1,0.3259560850918941,0.3321025417265284,0.3073228317317156,14.838502255005226,False,0.003267054860049,True,3,0.0619341660000003,0.0007326066993975,full fit warm start,0.0,0.0034166843574015,True,3,0.0803177920000166,0.0024899644592332,full fit warm start,0.0,0.0520334226176455,True,78,2.4149796669998977,0.1794350849112039,full fit warm start,0.0
1546,49.08,0.3321025417265284,0.6288725868266329,14.838502255005226,15.466169279442443,False,0.0007291461677416,True,2,0.0479215419999974,0.0003617579790399,full fit warm start,0.0,0.0007747524081231,True,2,0.0601572919999853,0.0006242709662231,full fit warm start,0.0,0.0071914248002418,True,66,1.86849787500023,0.0578906100564454,full fit warm start,0.0
1547,49.06,0.6288725868266329,0.9381959724154818,15.466169279442443,3.586328550788198,False,0.0004828043897799,True,2,0.047666709000012,0.0002844740950626,full fit warm start,0.0,0.0004976759048136,True,2,0.0598279170000068,0.00030407862635,full fit warm start,0.0,0.0014515872375056,True,19,0.8915288339999279,0.0089833356949634,full fit warm start,0.0
1548,49.04,0.9381959724154818,1.0099225434312458,3.586328550788198,1.842498262882808,False,0.0002139420269187,True,1,0.0334096670000008,0.0002182874921988,full fit warm start,0.0,0.0002262662546632,True,1,0.0416506249999883,0.0002324032907135,full fit warm start,0.0,0.0009424141997897,True,39,1.348575584000173,0.0076614157206404,full fit warm start,0.0
1549,49.02,1.0099225434312458,1.046772508688902,1.842498262882808,4.1908271295142185,False,6.254027765306702e-05,True,1,0.0333434590000081,0.0001160599160641,full fit warm start,0.0,7.743753515532248e-05,True,1,0.0415191250000077,0.000347327492138,full fit warm start,0.0,0.0012335596199855,True,33,0.9133751669996856,0.0133437638848491,full fit warm start,0.0
1550,49.0,1.046772508688902,1.1305890512791863,4.1908271295142185,2.98270238890479,False,0.0001450728913328,True,1,0.0332892500000099,0.0001772791278281,full fit warm start,0.0,0.0001578933820058,True,1,0.0415399999999976,0.0002327945053542,full fit warm start,0.0,0.0010389895285349,True,28,1.028582792000179,0.0096475907524964,full fit warm start,0.0
1551,48.98,1.1305890512791863,1.190243099057282,2.98270238890479,-8.462144977272157,False,0.0001136765505709,True,1,0.0334212919999998,0.0001481712637402,full fit warm start,0.0,0.0021087735896694,True,5,0.1140842499999905,0.016984915953079,full fit warm start,0.0,0.0093766438320281,True,70,2.0156377500002236,0.0369442780284074,full fit warm start,0.0
1552,48.96,1.190243099057282,1.021000199511839,-8.462144977272157,-0.6101855938388523,False,0.0002685652607898,True,2,0.0476428329999976,0.0002115333794776,full fit warm start,0.0,0.0002893350383295,True,2,0.0597173330000089,0.0003725804615539,full fit warm start,0.0,0.0009875843707884,True,34,0.9827525420000712,0.0070519078827723,full fit warm start,0.0
1553,48.94,1.021000199511839,1.008796487635062,-0.6101855938388523,2.902442490381696,False,0.0001166596504709,True,1,0.0346445410000058,0.0001599828641114,full fit warm start,0.0,0.0001293054707875,True,1,0.0416659589999994,0.0003140373791988,full fit warm start,0.0,0.0010214301212925,True,38,1.0780193750001672,0.0112334864139369,full fit warm start,0.0
1554,48.92,1.008796487635062,1.0668453374426958,2.902442490381696,-8.570886397546973,False,0.0001322970276049,True,1,0.0339693330000017,0.0001666317510464,full fit warm start,0.0,0.0018757628429337,True,5,0.1138957919999938,0.0169496380225006,full fit warm start,0.0,0.0100914584401357,True,48,1.3096489580002526,0.0325854061250058,full fit warm start,0.0
1555,48.9,1.0668453374426958,0.8954276094917564,-8.570886397546973,-8.56224214303991,False,0.0001264156627787,True,1,0.0337525830000089,0.0001586986542674,full fit warm start,0.0,0.0001278802667288,True,1,0.0415188340000156,0.000504610262641,full fit warm start,0.0,0.0018073175507522,True,58,1.9802716660001352,0.019109841977176,full fit warm start,0.0
1556,48.88,0.8954276094917564,0.7241827666309582,-8.56224214303991,-12.172204507919625,False,0.0013941734948978,True,3,0.0631200410000047,0.0005062915267279,full fit warm start,0.0,0.0074875064199586,True,12,0.2406518329999869,0.1001653846777766,full fit warm start,0.0,0.0092741143865282,True,90,2.7193780419997893,0.0579041472920168,full fit warm start,0.0
1557,48.86,0.7241827666309582,0.48073867647256563,-12.172204507919625,-9.122222988110806,False,6.131894279981509e-05,True,1,0.033500416999999,0.0001347828567928,full fit warm start,0.0,4.488345075426281e-05,True,1,0.0435952499999814,0.0003036531730762,full fit warm start,0.0,0.0018327572458525,True,67,2.0596998340001846,0.0341720311023346,full fit warm start,0.0
1558,48.84,0.48073867647256563,0.2982942167103495,-9.122222988110806,-3.7856550947730216,False,0.0001989231401289,True,1,0.0334588330000116,0.0002147343829834,full fit warm start,0.0,0.0002236968318616,True,1,0.0421932080000146,0.0002404898145734,full fit warm start,0.0,0.0004455735915165,True,24,0.9341474170000764,0.0033456008029817,full fit warm start,0.0
1559,48.82,0.2982942167103495,0.22258111481488907,-3.7856550947730216,-2.754006117964458,False,0.0001744322005716,True,1,0.0333519579999972,0.0001911582768017,full fit warm start,0.0,0.0001985318673578,True,1,0.0423421670000152,0.0002460524547738,full fit warm start,0.0,0.0005964667653652,True,78,2.3562576250001257,0.0142201517677615,full fit warm start,0.0
1560,48.8,0.22258111481488907,0.1675009924555999,-2.754006117964458,-2.9976027148197915,False,0.0001648690536755,True,1,0.0333427919999991,0.0001851837414158,full fit warm start,0.0,0.0001855789895852,True,1,0.0430925830000035,0.0002347101652979,full fit warm start,0.0,0.0006743448240995,True,63,1.8014288340000348,0.0194062398451402,full fit warm start,0.0
1561,48.78,0.1675009924555999,0.10754893815920408,-2.9976027148197915,3.156903008869749,False,0.000166170828026,True,1,0.0333560840000046,0.0001393652299768,full fit warm start,0.0,0.0001765779545674,True,1,0.0416307080000137,0.000266985287485,full fit warm start,0.0,0.0016803849114097,True,61,2.000772374999997,0.0494858702097029,full fit warm start,0.0
1562,48.76,0.10754893815920408,0.17068699833659906,3.156903008869749,8.836155421925262,False,0.0002404068539512,True,1,0.0333494580000035,0.0001969855760889,full fit warm start,0.0,0.000268303561361,True,1,0.0416161669999723,0.0004629980481932,full fit warm start,0.0,0.0057923817567298,True,60,1.7875327500000822,0.0882872797275383,full fit warm start,0.0
1563,48.74,0.17068699833659906,0.3474101067751043,8.836155421925262,-1.4785040603669586,False,0.000315516428373,True,2,0.0513361659999986,0.0002311731815408,full fit warm start,0.0,0.0003308864523572,True,2,0.0597085419999814,0.0003618647479168,full fit warm start,0.0,0.0014270475671005,True,63,1.7377855409999938,0.0276715580213754,full fit warm start,0.0
1564,48.72,0.3474101067751043,0.31784002556776514,-1.4785040603669586,-1.0294937333491294,False,0.0002283168855794,True,1,0.0342232910000035,0.0002159161556233,full fit warm start,0.0,0.0002454594073326,True,1,0.0414630830000248,0.00023780286485,full fit warm start,0.0,0.0006274207847809,True,34,1.2500116660003189,0.0046570382886969,full fit warm start,0.0
1565,48.7,0.31784002556776514,0.29725015090078255,-1.0294937333491294,3.6174142287425326,False,0.000133376969384,True,1,0.0336367499999994,0.0001310728010501,full fit warm start,0.0,0.0001465351144136,True,1,0.0419049159999929,0.0002659576361417,full fit warm start,0.0,0.0013294151092986,True,65,2.123313000000053,0.0426841269333502,full fit warm start,0.0
1566,48.68,0.29725015090078255,0.3695984354756332,3.6174142287425326,-4.412120846702994,False,9.922998364109148e-05,True,1,0.0335113329999927,0.0001558539965431,full fit warm start,0.0,0.0001204247342796,True,1,0.0419799169999919,0.0003306871143964,full fit warm start,0.0,0.0018540461167018,True,54,1.6541928329997972,0.0433955597449765,full fit warm start,0.0
1567,48.66,0.3695984354756332,0.2813560185415733,-4.412120846702994,0.7701592102872912,False,0.0002436155049228,True,1,0.0337282919999921,0.00021255676916,full fit warm start,0.0,0.0002629327195875,True,1,0.041679375000001,0.0002574319071568,full fit warm start,0.0,0.0007566780863101,True,70,1.9919157090002957,0.0243958782961709,full fit warm start,0.0
1568,48.64,0.2813560185415733,0.29675920274731915,0.7701592102872912,11.043037131129818,False,0.0007579647964268,True,2,0.0477830410000024,0.0003448804811262,full fit warm start,0.0,0.0008659558387469,True,2,0.059652375000013,0.0011138327651594,full fit warm start,0.0,0.0171330148973556,True,60,1.769957958999839,0.1249533087499576,full fit warm start,0.0
1569,48.62,0.29675920274731915,0.5176199453699155,11.043037131129818,3.992571679816459,False,0.0003137389806449,True,2,0.0477592919999949,0.0002211150103166,full fit warm start,0.0,0.0003207298336969,True,2,0.0596505000000036,0.0002351683968114,full fit warm start,0.0,0.0009135160766811,True,21,0.688338916000248,0.0062771149163662,full fit warm start,0.0
1570,48.6,0.5176199453699155,0.5974713789662447,3.992571679816459,1.2716284020132917,False,0.0002144964478349,True,2,0.0476449580000064,0.0001828961549764,full fit warm start,0.0,0.0002226138980883,True,2,0.0596261670000046,0.0001985789836985,full fit warm start,0.0,0.0008144776425482,True,30,0.8408883749998495,0.0060397946020991,full fit warm start,0.0
1571,48.58,0.5974713789662447,0.6229039470065105,1.2716284020132917,8.218796082746582,False,0.0001329677681809,True,1,0.0335917080000029,0.000150658068243,full fit warm start,0.0,0.0001549662856117,True,1,0.0413886670000067,0.0004794380567168,full fit warm start,0.0,0.0067142355075517,True,74,2.0286709169999995,0.0695801419431825,full fit warm start,0.0
1572,48.56,0.6229039470065105,0.7872798686614422,8.218796082746582,-1.2077403655903263,False,0.0002886802405632,True,2,0.0477892920000044,0.0002235972567722,full fit warm start,0.0,0.0003074835027505,True,2,0.0596662079999816,0.0004094941516352,full fit warm start,0.0,0.0014734999718921,True,79,2.149160999999822,0.0187298997054795,full fit warm start,0.0
1573,48.54,0.7872798686614422,0.7631250613496356,-1.2077403655903263,-18.646260529027202,False,0.0177627303139118,True,12,0.202651375000002,0.028780688358436,full fit warm start,0.0,0.0249488120256309,True,13,0.2590904170000101,0.1647022504310098,full fit warm start,0.0,0.1198285842485287,True,102,2.7334836670002005,0.1038691110759424,full fit warm start,0.0
1574,48.52,0.7631250613496356,0.3901998507690916,-18.646260529027202,-12.530530708928334,False,0.0015284846395955,True,5,0.1039083750000031,0.0035363288762593,full fit warm start,0.0,0.0001419286635986,True,1,0.0414439159999915,0.0003033737226485,full fit warm start,0.0,0.0019380507964519,True,52,1.52112441700001,0.0298663441164983,full fit warm start,0.0
1575,48.5,0.3901998507690916,0.1395892365905249,-12.530530708928334,-4.445217553645442,False,0.0002340181254378,True,2,0.0475186250000092,0.0002050367343891,full fit warm start,0.0,0.0002576234965108,True,2,0.0595065410000188,0.0002226870773496,full fit warm start,0.0,0.0005670826777195,True,26,1.0778419169996596,0.0034807695416938,full fit warm start,0.0
1576,48.48,0.1395892365905249,0.050684885517616074,-4.445217553645442,-5.571632119578052,False,2.2574927679652745e-05,True,1,0.0333511249999958,9.571007284762488e-05,full fit warm start,0.0,4.1597553887662286e-05,True,1,0.0414023339999971,0.000265496648717,full fit warm start,0.0,0.0011632749719669,True,66,1.8577068330000657,0.041268770104992,full fit warm start,0.0
1577,48.46,0.050684885517616074,-0.06074775687394496,-5.571632119578052,-12.779108739159728,True,0.0010339518079778,True,2,0.0474268749999993,0.0004465491346594,full fit warm start,0.0,0.0009666599776698,True,3,0.0776496670000028,0.0019345684201225,full fit warm start,0.0,0.0150655575087714,True,47,1.2976847500003714,0.131991597328506,full fit warm start,0.0
1578,48.44,-0.06074775687394496,-0.3163299316571395,-12.779108739159728,-2.978616081105967,False,0.0003552914387889,True,2,0.0476174590000084,0.0002428859409636,full fit warm start,0.0,0.000379398591817,True,2,0.0596063749999871,0.0002677820168455,full fit warm start,0.0,0.0011641871686265,True,63,2.189497916999698,0.0128964892877962,full fit warm start,0.0
1579,48.42,-0.3163299316571395,-0.37590225327925886,-2.978616081105967,6.232801145766986,False,-2.9379157755027308e-05,True,1,0.0333336659999901,6.595544644226743e-05,full fit warm start,0.0,-1.2225400924048556e-05,True,1,0.041471333000004,0.0004248396062113,full fit warm start,0.0,0.0047668689145181,True,81,2.465385458000128,0.0718142756929051,full fit warm start,0.0
1580,48.4,-0.37590225327925886,-0.25124623036391913,6.232801145766986,-4.3065093396829734,False,0.0001204246463761,True,1,0.0333572079999981,0.0001343099292149,full fit warm start,0.0,0.0001344631613506,True,1,0.0414171250000094,0.0003155631056185,full fit warm start,0.0,0.0016135068545075,True,68,2.243308708999848,0.043082022263554,full fit warm start,0.0
1581,48.38,-0.25124623036391913,-0.3373764171575786,-4.3065093396829734,-5.788895861457943,False,3.627854403642772e-05,True,1,0.0334258340000133,4.7536824517187416e-05,full fit warm start,0.0,4.409306783070832e-05,True,1,0.0412929590000032,0.0002857625534679,full fit warm start,0.0,0.0017214727481422,True,63,2.021138625000276,0.0470834748795251,full fit warm start,0.0
1582,48.36,-0.3373764171575786,-0.45315433438673747,-5.788895861457943,-4.278056727250235,False,9.645782679967851e-05,True,1,0.0333602080000048,0.0001446594124824,full fit warm start,0.0,0.0001136749195409,True,1,0.0413707499999986,0.0002287818136519,full fit warm start,0.0,0.0009070877313845,True,76,2.125166167000316,0.0225978013716651,full fit warm start,0.0
1583,48.34,-0.45315433438673747,-0.5387154689317422,-4.278056727250235,4.458080150529575,False,4.818757557334408e-05,True,1,0.033478500000001,0.0001323189591144,full fit warm start,0.0,6.268270927023423e-05,True,1,0.0414946249999843,0.0003726586458709,full fit warm start,0.0,0.0029120390980463,True,61,1.7718632090000028,0.0499262414813307,full fit warm start,0.0
1584,48.32,-0.5387154689317422,-0.44955386592115065,4.458080150529575,-10.843788387810127,False,0.0009551747467693,True,2,0.0475824590000115,0.0003893330686799,full fit warm start,0.0,0.0009479435011092,True,2,0.0595058750000134,0.0009097425649839,full fit warm start,0.0,0.0087794720108833,True,72,2.350940499999979,0.065476898858538,full fit warm start,0.0
1585,48.3,-0.44955386592115065,-0.6664296336773532,-10.843788387810127,-21.223485409891694,False,0.0640336375487944,True,12,0.2020722079999899,0.0538642178199288,full fit warm start,0.0,0.0880034510273155,True,23,0.4939289579999979,0.244553906137399,full fit warm start,0.0,0.1609758673394612,True,86,2.6205781249996107,0.2254910970708817,full fit warm start,0.0
1586,48.28,-0.6664296336773532,-1.0908993418751871,-21.223485409891694,-12.700248775853229,False,7.744759094174825e-05,True,1,0.0333853749999946,0.0001440493349849,full fit warm start,0.0,6.615289920164358e-05,True,1,0.0413539999999841,0.0002913088032091,full fit warm start,0.0,0.0030641731449696,True,27,1.026971833999596,0.0088168255985192,full fit warm start,0.0
1587,48.26,-1.0908993418751871,-1.3449043173922517,-12.700248775853229,-2.2108601655627336,False,0.0002605911219824,True,2,0.047486125000006,0.0002079825514508,full fit warm start,0.0,0.0002726725693973,True,2,0.059508749999992,0.0002238391532378,full fit warm start,0.0,0.001189576550661,True,15,0.6893434999997226,0.007362502653984,full fit warm start,0.0
1588,48.24,-1.3449043173922517,-1.3891215207035064,-2.2108601655627336,-1.191789546226163,False,0.0001700141549787,True,1,0.033392415999998,0.0001801796676781,full fit warm start,0.0,0.000189630312771,True,1,0.0415066249999824,0.0004428247294603,full fit warm start,0.0,0.0016854449147012,True,42,1.5176399999995738,0.0149398085314451,full fit warm start,0.0
1589,48.22,-1.3891215207035064,-1.4129573116280296,-1.191789546226163,-3.232094175074174,False,0.0001221717093433,True,1,0.0333320830000047,0.0001369294210678,full fit warm start,0.0,0.00270020760603,True,6,0.1321398329999965,0.0216553366836563,full fit warm start,0.0,0.0034468310907112,True,63,1.733814374999838,0.0431421724988248,full fit warm start,0.0
1590,48.2,-1.4129573116280296,-1.477599195129513,-3.232094175074174,5.761397811366775,False,0.0001105483828895,True,1,0.0333187920000028,0.0001427634641789,full fit warm start,0.0,0.002082090457474,True,5,0.1138307500000053,0.0184993264309288,full fit warm start,0.0,0.0031096666707073,True,75,2.2159436250003637,0.0396256404115359,full fit warm start,0.0
1591,48.18,-1.477599195129513,-1.3623712389021776,5.761397811366775,-12.814122912342807,False,0.0097687407648052,True,8,0.1317710419999969,0.0070377523424861,full fit warm start,0.0,0.0131405414344545,True,8,0.1681682920000184,0.0436536409908506,full fit warm start,0.0,0.0258617911975997,True,72,2.2369117910002387,0.0628076455407577,full fit warm start,0.0
1592,48.16,-1.3623712389021776,-1.6186536971490337,-12.814122912342807,-10.965423644544003,False,0.0191643528874241,True,14,0.230030874999997,0.0280214048100353,full fit warm start,0.0,0.0376172957369629,True,13,0.2774649159999853,0.2170727678350334,full fit warm start,0.0,0.0625741416313303,True,89,2.7069044590002704,0.1529068436734813,full fit warm start,0.0
1593,48.14,-1.6186536971490337,-1.8379621700399138,-10.965423644544003,-0.16879670614216025,False,0.000172491003362,True,1,0.0334469159999883,0.000154746701369,full fit warm start,0.0,0.0035466069171672,True,8,0.186441665999979,0.0396283471159415,full fit warm start,0.0,0.0098964555894558,True,89,2.705906208000215,0.0732563801597049,full fit warm start,0.0
1594,48.12,-1.8379621700399138,-1.841338104162757,-0.16879670614216025,-1.9840623818632608,False,0.0189796400450541,True,9,0.1459106669999954,0.034800881008349,full fit warm start,0.0,0.0374303170100032,True,12,0.2405986250000182,0.2445343250547419,full fit warm start,0.0,0.023242440081836,True,69,2.023447708999811,0.1146714835294658,full fit warm start,0.0
1595,48.1,-1.841338104162757,-1.8810193518000222,-1.9840623818632608,-0.29972681291710046,False,0.0070093403771682,True,5,0.089874709,0.0041345337479272,full fit warm start,0.0,0.0366296891304815,True,15,0.2948681669999757,0.1939290091085146,full fit warm start,0.0,0.021515158235656,True,60,1.9525003749999996,0.1103389238104219,full fit warm start,0.0
1596,48.08,-1.8810193518000222,-1.8870138880583642,-0.29972681291710046,14.732742437218427,False,0.0435887692254848,True,13,0.2035844590000124,0.0579063596040979,full fit warm start,0.0,0.0738992150614246,True,18,0.349729917000019,0.2636223021482615,full fit warm start,0.0,0.0399568313527871,True,75,2.2902485409999827,0.1515879049770711,full fit warm start,0.0
1597,48.06,-1.8870138880583642,-1.5923590393139957,14.732742437218427,31.71400876524384,False,0.0852598776955142,True,15,0.2446137499999991,0.071603855496022,full fit warm start,0.0,0.1308116027752088,True,20,0.4037464169999794,0.3189166104409697,full fit warm start,0.0,0.0765378019217584,True,82,2.395154584000011,0.1882979745164921,full fit warm start,0.0
